Date,price,SMA20,SMA50,live_pos
2016-10-31 00:00:00-04:00,54.3428955078125,53.006543922424314,52.46719589233398,100000
2016-11-01 00:00:00-04:00,54.23406982421875,53.12263011932373,52.505830917358395,100000
2016-11-02 00:00:00-04:00,53.89849853515625,53.20380001068115,52.53376396179199,100000
2016-11-03 00:00:00-04:00,53.698970794677734,53.27045860290527,52.556618194580075,100000
2016-11-04 00:00:00-04:00,53.245521545410156,53.31172389984131,52.56641311645508,100000
2016-11-07 00:00:00-05:00,54.796356201171875,53.41964817047119,52.609764099121094,100000
2016-11-08 00:00:00-05:00,54.84170150756836,53.568383598327635,52.65275230407715,100000
2016-11-09 00:00:00-05:00,54.56961441040039,53.70714225769043,52.694107666015626,100000
2016-11-10 00:00:00-05:00,53.23644256591797,53.787858390808104,52.71659927368164,100000
2016-11-11 00:00:00-05:00,53.52666473388672,53.86041202545166,52.742537307739255,100000
2016-11-14 00:00:00-05:00,52.7104377746582,53.901223754882814,52.75069969177246,100000
2016-11-15 00:00:00-05:00,53.751312255859375,53.9741268157959,52.78076789855957,100000
2016-11-16 00:00:00-05:00,54.46349334716797,54.08853416442871,52.824172744750975,100000
2016-11-17 00:00:00-05:00,55.367401123046875,54.260834312438966,52.889827728271484,100000
2016-11-18 00:00:00-05:00,55.10262680053711,54.31061058044433,52.972316131591796,100000
2016-11-21 00:00:00-05:00,55.568275451660156,54.32290515899658,53.04888130187988,100000
2016-11-22 00:00:00-05:00,55.805667877197266,54.34752311706543,53.13962638854981,100000
2016-11-23 00:00:00-05:00,55.148277282714844,54.35559635162353,53.22212104797363,100000
2016-11-25 00:00:00-05:00,55.266971588134766,54.39363765716553,53.29012062072754,100000
2016-11-28 00:00:00-05:00,55.34000778198242,54.445760345458986,53.35849281311035,100000
2016-11-29 00:00:00-05:00,55.77827072143555,54.51752910614014,53.44143440246582,100000
2016-11-30 00:00:00-05:00,55.020450592041016,54.55684814453125,53.51139602661133,100000
2016-12-01 00:00:00-05:00,54.052608489990234,54.56455364227295,53.54476951599121,100000
